contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate
AAPL250718P00270000,2025-02-21 20:51:30+00:00,270.0,26.75,26.75,27.2,-0.6000004,-2.1937857,18.0,547.0,0.16697000030517584,True,REGULAR,USD,2025-07-18
AAPL250718P00275000,2025-01-31 14:49:11+00:00,275.0,33.35,30.05,31.35,0.0,0.0,46.0,0.0,0.16431499755859375,True,REGULAR,USD,2025-07-18
AAPL250718P00280000,2025-01-30 19:43:59+00:00,280.0,35.05,34.5,35.6,-6.450001,-15.542171,3.0,0.0,0.15760119750976562,True,REGULAR,USD,2025-07-18
AAPL250718P00285000,2025-01-13 14:48:36+00:00,285.0,54.15,40.4,41.0,0.0,0.0,1.0,0.0,0.1867146759033203,True,REGULAR,USD,2025-07-18
AAPL250718P00290000,2025-01-02 16:29:05+00:00,290.0,45.3,52.9,54.55,0.0,0.0,1.0,0.0,0.39490351196289064,True,REGULAR,USD,2025-07-18
AAPL250718P00295000,2025-01-02 15:15:38+00:00,295.0,47.63,57.75,59.5,0.0,0.0,3.0,0.0,0.41358008300781246,True,REGULAR,USD,2025-07-18
AAPL250718P00300000,2025-01-21 14:34:53+00:00,300.0,77.5,53.15,55.7,0.0,0.0,1.0,0.0,0.21900195068359374,True,REGULAR,USD,2025-07-18
AAPL250718P00305000,2025-02-03 17:14:24+00:00,305.0,78.77,58.05,60.8,0.0,0.0,1.0,0.0,0.23651886535644528,True,REGULAR,USD,2025-07-18
AAPL250718P00320000,2024-12-27 16:51:33+00:00,320.0,66.3,82.85,84.8,0.0,0.0,1.0,0.0,0.5076648355102539,True,REGULAR,USD,2025-07-18
AAPL250718P00370000,2024-12-27 17:10:48+00:00,370.0,116.9,132.6,134.9,0.0,0.0,2.0,0.0,0.6271094418334963,True,REGULAR,USD,2025-07-18
AAPL250718P00380000,2025-01-10 18:54:36+00:00,380.0,142.6,134.2,136.0,0.0,0.0,1.0,0.0,0.41223732299804683,True,REGULAR,USD,2025-07-18
AAPL250718P00390000,2024-12-27 16:52:01+00:00,390.0,136.4,152.75,155.1,0.0,0.0,1.0,0.0,0.6788972540283205,True,REGULAR,USD,2025-07-18
AAPL250815P00105000,2025-02-21 19:19:29+00:00,105.0,0.2,0.21,0.24,0.0,0.0,35.0,536.0,0.5371140039062501,False,REGULAR,USD,2025-08-15
AAPL250815P00110000,2025-01-30 16:37:02+00:00,110.0,0.28,0.23,0.28,0.0,0.0,1.0,71.0,0.5180712255859375,False,REGULAR,USD,2025-08-15
AAPL250815P00115000,2025-01-22 18:05:04+00:00,115.0,0.4,0.27,0.31,0.0,0.0,5.0,48.0,0.5004932763671875,False,REGULAR,USD,2025-08-15
AAPL250815P00120000,2025-02-18 16:05:55+00:00,120.0,0.28,0.31,0.34,0.0,0.0,1.0,782.0,0.48560084716796875,False,REGULAR,USD,2025-08-15
AAPL250815P00125000,2025-02-19 15:08:05+00:00,125.0,0.33,0.34,0.38,0.0,0.0,1.0,202.0,0.46802289794921875,False,REGULAR,USD,2025-08-15
AAPL250815P00130000,2025-02-19 15:08:05+00:00,130.0,0.36,0.38,0.43,0.0,0.0,1.0,61.0,0.45166563964843753,False,REGULAR,USD,2025-08-15
AAPL250815P00135000,2025-02-18 14:32:26+00:00,135.0,0.42,0.42,0.48,0.0,0.0,1.0,38.0,0.43506424316406256,False,REGULAR,USD,2025-08-15
AAPL250815P00140000,2025-02-18 15:02:19+00:00,140.0,0.46,0.48,0.54,0.0,0.0,1.0,117.0,0.4194393994140625,False,REGULAR,USD,2025-08-15
AAPL250815P00145000,2025-01-31 15:23:47+00:00,145.0,0.52,0.54,0.61,-0.050000012,-8.771933,1.0,96.0,0.40454697021484376,False,REGULAR,USD,2025-08-15
AAPL250815P00150000,2025-02-19 17:47:49+00:00,150.0,0.59,0.63,0.67,0.00999999,1.7241362,1.0,773.0,0.3880676428222656,False,REGULAR,USD,2025-08-15
AAPL250815P00155000,2025-02-21 18:50:27+00:00,155.0,0.69,0.72,0.77,-0.32,-31.683168,4.0,276.0,0.37500625,False,REGULAR,USD,2025-08-15
AAPL250815P00160000,2025-02-13 20:35:28+00:00,160.0,0.83,0.83,0.87,0.0,0.0,2.0,239.0,0.36084623535156246,False,REGULAR,USD,2025-08-15
AAPL250815P00165000,2025-02-21 20:27:33+00:00,165.0,0.96,0.96,1.02,0.06999999,7.865168,55.0,641.0,0.3497379479980468,False,REGULAR,USD,2025-08-15
AAPL250815P00170000,2025-02-19 16:55:24+00:00,170.0,1.0,1.12,1.18,0.0,0.0,2.0,313.0,0.33777517700195314,False,REGULAR,USD,2025-08-15
AAPL250815P00175000,2025-02-21 19:13:04+00:00,175.0,1.32,1.31,1.37,0.120000005,10.0,21.0,721.0,0.32642275146484373,False,REGULAR,USD,2025-08-15
AAPL250815P00180000,2025-02-20 15:54:51+00:00,180.0,1.38,1.54,1.6,0.0,0.0,1.0,1921.0,0.31555860229492183,False,REGULAR,USD,2025-08-15
AAPL250815P00185000,2025-02-20 18:05:38+00:00,185.0,1.6,1.81,1.89,-0.059999943,-3.6144543,2.0,1555.0,0.30585410949707037,False,REGULAR,USD,2025-08-15
AAPL250815P00190000,2025-02-21 20:41:11+00:00,190.0,2.16,2.16,2.23,0.18000007,9.090912,5.0,1768.0,0.29621065124511714,False,REGULAR,USD,2025-08-15
AAPL250815P00195000,2025-02-21 19:43:44+00:00,195.0,2.55,2.55,2.67,0.19000006,8.05085,64.0,1254.0,0.2880930566406249,False,REGULAR,USD,2025-08-15
AAPL250815P00200000,2025-02-21 20:45:12+00:00,200.0,3.07,3.0,3.15,0.24000001,8.480566,30.0,3926.0,0.27887684020996095,False,REGULAR,USD,2025-08-15
AAPL250815P00205000,2025-02-19 16:18:06+00:00,205.0,3.36,3.6,3.8,-0.16000009,-4.545457,20.0,7884.0,0.27210200561523434,False,REGULAR,USD,2025-08-15
AAPL250815P00210000,2025-02-21 20:46:15+00:00,210.0,4.4,4.3,4.45,0.3499999,8.641973,2978.0,19652.0,0.26270268554687504,False,REGULAR,USD,2025-08-15
AAPL250815P00215000,2025-02-21 20:15:11+00:00,215.0,5.15,5.1,5.3,0.3000002,6.185571,30.0,2676.0,0.2553175054931641,False,REGULAR,USD,2025-08-15
AAPL250815P00220000,2025-02-21 19:50:49+00:00,220.0,6.0,6.1,6.3,0.21000004,3.6269438,100.0,5051.0,0.24817646362304688,False,REGULAR,USD,2025-08-15
AAPL250815P00225000,2025-02-21 20:44:55+00:00,225.0,7.3,7.2,7.4,0.35000038,5.035977,144.0,3937.0,0.239967317199707,False,REGULAR,USD,2025-08-15
AAPL250815P00230000,2025-02-21 20:15:11+00:00,230.0,8.61,8.55,8.75,0.40999985,4.999998,56.0,1348.0,0.23307041351318358,False,REGULAR,USD,2025-08-15
AAPL250815P00235000,2025-02-21 17:28:48+00:00,235.0,9.32,10.1,10.25,-0.3800001,-3.9175272,24.0,1238.0,0.22538006072998046,False,REGULAR,USD,2025-08-15
AAPL250815P00240000,2025-02-21 20:03:48+00:00,240.0,11.85,11.8,12.0,0.3000002,2.5974042,181.0,988.0,0.2181169497680664,False,REGULAR,USD,2025-08-15
AAPL250815P00245000,2025-02-21 19:02:21+00:00,245.0,13.2,13.85,14.0,-0.3000002,-2.2222235,92.0,672.0,0.21094539062499998,False,REGULAR,USD,2025-08-15
AAPL250815P00250000,2025-02-21 17:53:35+00:00,250.0,16.04,16.05,16.3,0.19000053,1.1987416,174.0,404.0,0.20426210784912108,True,REGULAR,USD,2025-08-15
AAPL250815P00255000,2025-02-21 17:43:33+00:00,255.0,17.4,18.6,19.0,-0.6000004,-3.3333354,20.0,182.0,0.19934882690429687,True,REGULAR,USD,2025-08-15
AAPL250815P00260000,2025-02-20 17:32:51+00:00,260.0,20.8,21.45,21.65,0.0,0.0,59.0,388.0,0.1891560577392578,True,REGULAR,USD,2025-08-15
AAPL250815P00265000,2025-02-20 14:50:36+00:00,265.0,23.9,23.6,25.0,0.0,0.0,9.0,183.0,0.18515829498291014,True,REGULAR,USD,2025-08-15
AAPL250815P00270000,2025-02-11 17:49:36+00:00,270.0,26.7,27.55,28.4,-10.09,-27.42593,2.0,154.0,0.1769491485595703,True,REGULAR,USD,2025-08-15
AAPL250815P00275000,2025-02-13 19:04:19+00:00,275.0,35.0,30.65,33.1,0.0,0.0,41.0,62.0,0.1895832995605469,True,REGULAR,USD,2025-08-15
AAPL250815P00280000,2025-02-19 18:14:08+00:00,280.0,36.6,35.25,36.25,0.0,0.0,1.0,11.0,0.16364361755371098,True,REGULAR,USD,2025-08-15
AAPL250815P00285000,2025-02-20 17:13:42+00:00,285.0,39.6,39.35,40.55,0.0,0.0,30.0,60.0,0.15662464477539065,True,REGULAR,USD,2025-08-15
AAPL250815P00290000,2025-01-02 14:54:26+00:00,290.0,44.2,53.3,55.0,0.0,0.0,3.0,0.0,0.36960469268798823,True,REGULAR,USD,2025-08-15
AAPL250815P00300000,2025-02-03 15:35:39+00:00,300.0,70.3,53.2,56.4,0.0,0.0,1.0,0.0,0.22443402526855466,True,REGULAR,USD,2025-08-15
AAPL250815P00305000,2024-12-20 20:18:19+00:00,305.0,51.05,74.0,74.95,0.0,0.0,11.0,0.0,0.5053150054931641,True,REGULAR,USD,2025-08-15
AAPL250815P00315000,2024-12-16 05:02:04+00:00,315.0,94.41,90.4,94.1,0.0,0.0,,0.0,0.6554905056762697,True,REGULAR,USD,2025-08-15
AAPL250919P00005000,2025-02-19 15:11:34+00:00,5.0,0.01,0.0,0.21,0.0,0.0,1000.0,2012.0,2.1093797265624996,False,REGULAR,USD,2025-09-19
AAPL250919P00010000,2024-11-18 14:30:00+00:00,10.0,0.01,0.0,0.01,0.0,0.0,10.0,11.0,1.2500037499999999,False,REGULAR,USD,2025-09-19
AAPL250919P00015000,2024-12-16 05:02:05+00:00,15.0,0.01,0.0,0.44,0.0,0.0,,11.0,1.5898458007812497,False,REGULAR,USD,2025-09-19
AAPL250919P00020000,2024-12-16 05:02:06+00:00,20.0,0.01,0.0,0.03,0.0,0.0,,10.0,1.0703171484375003,False,REGULAR,USD,2025-09-19
AAPL250919P00025000,2024-12-16 05:02:06+00:00,25.0,0.02,0.0,0.06,0.0,0.0,,1.0,1.0351610742187503,False,REGULAR,USD,2025-09-19
AAPL250919P00040000,2025-02-06 14:45:47+00:00,40.0,0.03,0.01,0.07,0.0,0.0,1.0,54.0,0.8437515624999999,False,REGULAR,USD,2025-09-19
AAPL250919P00045000,2025-02-06 20:59:56+00:00,45.0,0.03,0.02,0.03,0.0,0.0,3.0,344.0,0.7539087109375,False,REGULAR,USD,2025-09-19
AAPL250919P00050000,2025-02-14 17:45:17+00:00,50.0,0.04,0.03,0.08,0.0,0.0,1.0,768.0,0.7617211328125001,False,REGULAR,USD,2025-09-19
AAPL250919P00055000,2025-01-15 20:53:36+00:00,55.0,0.05,0.03,0.09,0.0,0.0,1.0,222.0,0.7226590234375,False,REGULAR,USD,2025-09-19
AAPL250919P00060000,2025-01-03 16:04:19+00:00,60.0,0.11,0.0,0.0,0.0,0.0,50.0,215.0,0.2500075,False,REGULAR,USD,2025-09-19
AAPL250919P00065000,2025-01-17 19:34:10+00:00,65.0,0.1,0.06,0.13,0.0,0.0,1.0,56.0,0.6757844921875001,False,REGULAR,USD,2025-09-19
AAPL250919P00070000,2025-02-19 15:52:52+00:00,70.0,0.08,0.09,0.2,0.0,0.0,200.0,253.0,0.6709017285156251,False,REGULAR,USD,2025-09-19
AAPL250919P00075000,2025-02-20 20:15:27+00:00,75.0,0.1,0.11,0.16,0.0,0.0,100.0,679.0,0.63086306640625,False,REGULAR,USD,2025-09-19
AAPL250919P00080000,2025-02-05 19:05:37+00:00,80.0,0.14,0.13,0.16,0.0,0.0,1.0,244.0,0.6025430371093752,False,REGULAR,USD,2025-09-19
AAPL250919P00085000,2025-01-27 14:30:02+00:00,85.0,0.21,0.15,0.18,0.0,0.0,1.0,247.0,0.5805706005859376,False,REGULAR,USD,2025-09-19
AAPL250919P00090000,2025-02-11 15:56:14+00:00,90.0,0.19,0.17,0.21,0.00999999,5.55555,5.0,652.0,0.56055126953125,False,REGULAR,USD,2025-09-19
AAPL250919P00095000,2025-02-21 19:21:18+00:00,95.0,0.21,0.2,0.24,0.0,0.0,5.0,47.0,0.5419967675781252,False,REGULAR,USD,2025-09-19
AAPL250919P00100000,2025-02-21 19:20:31+00:00,100.0,0.24,0.23,0.27,0.00999999,4.3478217,3.0,434.0,0.523442265625,False,REGULAR,USD,2025-09-19
AAPL250919P00105000,2025-02-10 14:52:20+00:00,105.0,0.3,0.27,0.3,0.0,0.0,2.0,2057.0,0.50586431640625,False,REGULAR,USD,2025-09-19
AAPL250919P00110000,2025-02-21 14:39:58+00:00,110.0,0.28,0.3,0.33,-0.06999999,-19.999998,12.0,1013.0,0.49023947265625006,False,REGULAR,USD,2025-09-19
AAPL250919P00115000,2025-02-18 15:41:59+00:00,115.0,0.31,0.34,0.37,0.0,0.0,1.0,366.0,0.4731497998046875,False,REGULAR,USD,2025-09-19
AAPL250919P00120000,2025-02-19 18:07:55+00:00,120.0,0.34,0.38,0.41,0.0,0.0,200.0,638.0,0.4555718505859375,False,REGULAR,USD,2025-09-19
AAPL250919P00125000,2025-02-14 15:34:32+00:00,125.0,0.4,0.42,0.46,0.0,0.0,4.0,391.0,0.43994700683593746,False,REGULAR,USD,2025-09-19
AAPL250919P00130000,2025-02-21 15:36:18+00:00,130.0,0.45,0.47,0.51,-0.060000002,-11.764707,2.0,587.0,0.42358974853515624,False,REGULAR,USD,2025-09-19
AAPL250919P00135000,2025-02-21 19:36:21+00:00,135.0,0.52,0.53,0.57,-0.14000005,-21.212128,1.0,1029.0,0.40845318115234375,False,REGULAR,USD,2025-09-19
AAPL250919P00140000,2025-02-20 15:42:57+00:00,140.0,0.6,0.6,0.64,0.050000012,9.090911,200.0,4279.0,0.3940490283203125,False,REGULAR,USD,2025-09-19
AAPL250919P00145000,2025-02-20 20:59:54+00:00,145.0,0.64,0.67,0.72,0.0,0.0,9.0,781.0,0.38013315185546875,False,REGULAR,USD,2025-09-19
AAPL250919P00150000,2025-02-20 15:14:13+00:00,150.0,0.72,0.77,0.82,0.0,0.0,3.0,1384.0,0.36743796630859377,False,REGULAR,USD,2025-09-19
AAPL250919P00155000,2025-02-21 20:21:07+00:00,155.0,0.9,0.88,0.93,0.049999952,5.882347,18.0,1284.0,0.35474278076171867,False,REGULAR,USD,2025-09-19
AAPL250919P00160000,2025-02-21 15:27:56+00:00,160.0,0.96,1.02,1.08,0.00999999,1.0526305,13.0,4821.0,0.3438786315917969,False,REGULAR,USD,2025-09-19
AAPL250919P00165000,2025-02-21 16:46:49+00:00,165.0,1.06,1.18,1.25,-0.05000007,-4.504511,14.0,2467.0,0.33313655151367194,False,REGULAR,USD,2025-09-19
AAPL250919P00170000,2025-02-21 17:54:26+00:00,170.0,1.24,1.38,1.43,0.049999952,4.2016764,50.0,2219.0,0.32166205688476557,False,REGULAR,USD,2025-09-19
AAPL250919P00175000,2025-02-21 15:27:56+00:00,175.0,1.51,1.61,1.67,0.0,0.0,11.0,3374.0,0.31201859863281245,False,REGULAR,USD,2025-09-19
AAPL250919P00180000,2025-02-21 19:48:19+00:00,180.0,1.91,1.89,1.96,0.14999998,8.522726,13.0,3618.0,0.30298548583984375,False,REGULAR,USD,2025-09-19
AAPL250919P00185000,2025-02-21 18:12:44+00:00,185.0,2.09,2.21,2.3,0.03999996,1.9512177,41.0,3352.0,0.2941354766845703,False,REGULAR,USD,2025-09-19
AAPL250919P00190000,2025-02-21 20:26:33+00:00,190.0,2.6,2.61,2.7,0.15999985,6.5573707,24.0,3514.0,0.285590640258789,False,REGULAR,USD,2025-09-19
AAPL250919P00195000,2025-02-21 19:50:46+00:00,195.0,3.05,3.05,3.2,0.12999988,4.4520507,13.0,4841.0,0.27808339111328123,False,REGULAR,USD,2025-09-19
AAPL250919P00200000,2025-02-21 20:39:43+00:00,200.0,3.65,3.65,3.75,0.25,7.3529406,837.0,10716.0,0.2699047619628906,False,REGULAR,USD,2025-09-19
AAPL250919P00205000,2025-02-21 17:44:02+00:00,205.0,3.85,4.3,4.4,-0.20000029,-4.938278,52.0,4718.0,0.2620923400878906,False,REGULAR,USD,2025-09-19
AAPL250919P00210000,2025-02-21 20:12:44+00:00,210.0,5.1,5.05,5.2,0.3499999,7.368419,33.0,5371.0,0.25534802276611335,False,REGULAR,USD,2025-09-19
AAPL250919P00215000,2025-02-21 18:26:53+00:00,215.0,5.6,5.95,6.1,-0.099999905,-1.7543843,15.0,3797.0,0.24817646362304688,False,REGULAR,USD,2025-09-19
AAPL250919P00220000,2025-02-21 19:52:56+00:00,220.0,6.85,7.0,7.15,0.049999714,0.7352899,94.0,4455.0,0.24127955993652345,False,REGULAR,USD,2025-09-19
AAPL250919P00225000,2025-02-21 18:16:10+00:00,225.0,8.1,8.15,8.35,0.25000048,3.1847193,465.0,5760.0,0.23432162170410153,False,REGULAR,USD,2025-09-19
AAPL250919P00230000,2025-02-21 20:24:01+00:00,230.0,9.59,9.55,9.75,0.34000015,3.6756773,61.0,3588.0,0.2278519598388672,False,REGULAR,USD,2025-09-19
AAPL250919P00235000,2025-02-21 18:52:44+00:00,235.0,10.55,11.1,11.35,-0.3199997,-2.9438796,280.0,2174.0,0.22150436706542967,False,REGULAR,USD,2025-09-19
AAPL250919P00240000,2025-02-21 20:16:47+00:00,240.0,13.05,12.9,13.1,0.5,3.9840639,162.0,3177.0,0.21430229064941403,False,REGULAR,USD,2025-09-19
AAPL250919P00245000,2025-02-21 20:56:36+00:00,245.0,15.08,14.9,15.15,0.5799999,3.9999995,190.0,3862.0,0.2081072842407226,False,REGULAR,USD,2025-09-19
AAPL250919P00250000,2025-02-21 20:59:14+00:00,250.0,17.3,17.15,17.4,0.44999886,2.6706164,173.0,1818.0,0.20130193237304686,True,REGULAR,USD,2025-09-19
AAPL250919P00255000,2025-02-21 20:12:48+00:00,255.0,19.75,19.8,19.9,0.040000916,0.20294732,9.0,525.0,0.194343994140625,True,REGULAR,USD,2025-09-19
AAPL250919P00260000,2025-02-21 19:23:51+00:00,260.0,21.8,22.4,22.7,-0.40000153,-1.8018086,12.0,558.0,0.1877217459106445,True,REGULAR,USD,2025-09-19
AAPL250919P00265000,2025-02-21 19:53:19+00:00,265.0,25.05,25.3,26.3,0.0,0.0,5.0,360.0,0.18882036773681643,True,REGULAR,USD,2025-09-19
AAPL250919P00270000,2025-02-21 20:10:30+00:00,270.0,29.0,28.45,29.3,0.39999962,1.3986001,4.0,41.0,0.1767965621948242,True,REGULAR,USD,2025-09-19
AAPL250919P00275000,2025-02-21 20:03:57+00:00,275.0,32.25,32.0,33.2,0.27000046,0.8442791,3.0,421.0,0.1749350085449219,True,REGULAR,USD,2025-09-19
AAPL250919P00280000,2025-02-21 19:35:28+00:00,280.0,35.8,36.1,36.7,-8.650002,-19.46007,2.0,1158.0,0.16007309661865232,True,REGULAR,USD,2025-09-19
AAPL250919P00285000,2025-02-13 17:14:55+00:00,285.0,45.05,40.2,40.9,0.0,0.0,30.0,30.0,0.15357291748046875,True,REGULAR,USD,2025-09-19
AAPL250919P00290000,2025-02-14 14:43:07+00:00,290.0,47.05,43.6,46.2,0.0,0.0,30.0,30.0,0.17469087036132813,True,REGULAR,USD,2025-09-19
AAPL250919P00295000,2024-12-27 16:50:47+00:00,295.0,42.7,58.8,60.35,0.0,0.0,1.0,0.0,0.35938140625,True,REGULAR,USD,2025-09-19
AAPL250919P00300000,2025-01-22 14:30:04+00:00,300.0,79.88,53.1,55.75,0.0,0.0,1.0,0.0,0.18512777770996092,True,REGULAR,USD,2025-09-19
AAPL250919P00310000,2024-12-19 15:59:08+00:00,310.0,59.5,78.95,80.3,0.0,0.0,,0.0,0.4821523953247071,True,REGULAR,USD,2025-09-19
AAPL250919P00320000,2024-12-16 05:02:07+00:00,320.0,86.48,93.0,98.0,0.0,0.0,2.0,0.0,0.5886271606445312,True,REGULAR,USD,2025-09-19
AAPL250919P00340000,2024-11-22 20:35:57+00:00,340.0,110.48,109.25,110.7,0.0,0.0,2.0,0.0,0.5614362704467774,True,REGULAR,USD,2025-09-19
AAPL250919P00350000,2024-12-16 05:02:07+00:00,350.0,122.84,101.25,102.55,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-09-19
AAPL251017P00115000,2025-02-19 16:00:13+00:00,115.0,0.36,0.35,0.45,0.0,0.0,25.0,46.0,0.45752495605468757,False,REGULAR,USD,2025-10-17
AAPL251017P00120000,2025-02-20 20:56:38+00:00,120.0,0.41,0.41,0.45,0.0,0.0,5.0,129.0,0.43408769042968753,False,REGULAR,USD,2025-10-17
AAPL251017P00125000,2025-02-11 15:14:15+00:00,125.0,0.56,0.44,0.57,0.0,0.0,5.0,37.0,0.4274959594726563,False,REGULAR,USD,2025-10-17
AAPL251017P00130000,2025-02-10 17:50:00+00:00,130.0,0.64,0.5,0.62,0.0,0.0,8.0,33.0,0.41089456298828125,False,REGULAR,USD,2025-10-17
AAPL251017P00135000,2025-02-14 18:47:09+00:00,135.0,0.59,0.6,0.67,0.0,0.0,1.0,318.0,0.3942931665039063,False,REGULAR,USD,2025-10-17
AAPL251017P00140000,2025-02-14 14:59:53+00:00,140.0,0.65,0.68,0.78,0.0,0.0,2.0,20.0,0.3833069482421875,False,REGULAR,USD,2025-10-17
AAPL251017P00145000,2025-02-18 15:24:25+00:00,145.0,0.75,0.74,0.87,0.0,0.0,13.0,63.0,0.36963520996093746,False,REGULAR,USD,2025-10-17
AAPL251017P00150000,2025-02-20 15:32:07+00:00,150.0,0.82,0.89,0.96,0.0,0.0,4.0,719.0,0.35559726440429684,False,REGULAR,USD,2025-10-17
AAPL251017P00155000,2025-02-12 20:46:51+00:00,155.0,1.14,0.95,1.12,0.0,0.0,10.0,111.0,0.34570966796874997,False,REGULAR,USD,2025-10-17
AAPL251017P00160000,2025-02-20 14:39:53+00:00,160.0,1.06,1.16,1.22,0.0,0.0,2.0,103.0,0.33130551513671874,False,REGULAR,USD,2025-10-17
AAPL251017P00165000,2025-02-20 19:54:57+00:00,165.0,1.26,1.35,1.45,0.0,0.0,3.0,72.0,0.3232489550781249,False,REGULAR,USD,2025-10-17
AAPL251017P00170000,2025-02-18 14:48:07+00:00,170.0,1.52,1.58,1.68,0.0,0.0,1.0,1044.0,0.3136054968261719,False,REGULAR,USD,2025-10-17
AAPL251017P00175000,2025-02-20 15:00:51+00:00,175.0,1.76,1.82,1.95,0.0,0.0,4.0,118.0,0.30445031494140623,False,REGULAR,USD,2025-10-17
AAPL251017P00180000,2025-02-18 14:48:07+00:00,180.0,2.08,2.16,2.25,0.0,0.0,3.0,1289.0,0.2949899603271484,False,REGULAR,USD,2025-10-17
AAPL251017P00185000,2025-02-19 17:10:02+00:00,185.0,2.31,2.51,2.64,0.0,0.0,2.0,309.0,0.28711650390624993,False,REGULAR,USD,2025-10-17
AAPL251017P00190000,2025-02-21 19:31:44+00:00,190.0,3.0,2.95,3.1,-0.049999952,-1.6393427,42.0,651.0,0.27960925476074217,False,REGULAR,USD,2025-10-17
AAPL251017P00195000,2025-02-21 15:40:58+00:00,195.0,3.33,3.45,3.6,0.07999992,2.461536,1.0,657.0,0.27136959106445313,False,REGULAR,USD,2025-10-17
AAPL251017P00200000,2025-02-21 20:22:51+00:00,200.0,4.1,4.05,4.2,0.29999995,7.894736,81.0,4100.0,0.2638318246459961,False,REGULAR,USD,2025-10-17
AAPL251017P00205000,2025-02-20 18:07:54+00:00,205.0,4.55,4.75,4.95,0.0,0.0,1.0,524.0,0.25757578369140627,False,REGULAR,USD,2025-10-17
AAPL251017P00210000,2025-02-21 18:18:23+00:00,210.0,5.35,5.6,5.8,0.029999733,0.56390476,2.0,1223.0,0.25110612182617187,False,REGULAR,USD,2025-10-17
AAPL251017P00215000,2025-02-21 20:04:33+00:00,215.0,6.55,6.55,6.75,0.20000029,3.1496108,4.0,651.0,0.2443007699584961,False,REGULAR,USD,2025-10-17
AAPL251017P00220000,2025-02-21 20:03:52+00:00,220.0,7.65,7.65,7.85,0.3499999,4.794519,45.0,1540.0,0.23780059082031246,False,REGULAR,USD,2025-10-17
AAPL251017P00225000,2025-02-21 20:03:28+00:00,225.0,8.88,8.9,9.1,0.32999992,3.8596482,62.0,361.0,0.2313004116821289,False,REGULAR,USD,2025-10-17
AAPL251017P00230000,2025-02-21 20:01:43+00:00,230.0,10.22,10.25,10.5,0.119999886,1.1881176,46.0,820.0,0.22458661163330074,False,REGULAR,USD,2025-10-17
AAPL251017P00235000,2025-02-21 20:48:47+00:00,235.0,12.08,11.85,12.1,0.52999973,4.5887423,118.0,347.0,0.2181169497680664,False,REGULAR,USD,2025-10-17
AAPL251017P00240000,2025-02-21 20:02:48+00:00,240.0,13.75,13.7,13.9,0.4499998,3.3834572,66.0,422.0,0.21167780517578122,False,REGULAR,USD,2025-10-17
AAPL251017P00245000,2025-02-21 20:41:29+00:00,245.0,15.8,15.7,15.9,0.3000002,1.9354852,32.0,249.0,0.20502503967285152,False,REGULAR,USD,2025-10-17
AAPL251017P00250000,2025-02-21 19:17:38+00:00,250.0,17.65,17.95,18.15,-0.20000076,-1.1204524,4.0,419.0,0.198601153717041,True,REGULAR,USD,2025-10-17
AAPL251017P00255000,2025-02-21 19:32:38+00:00,255.0,20.1,20.25,20.65,-0.19999886,-0.9852161,67.0,67.0,0.1922077850341797,True,REGULAR,USD,2025-10-17
AAPL251017P00260000,2025-02-21 19:31:36+00:00,260.0,22.75,23.15,23.4,0.29999924,1.3362994,2.0,5.0,0.18564657135009766,True,REGULAR,USD,2025-10-17
AAPL251017P00265000,2025-02-19 17:26:08+00:00,265.0,25.95,25.3,26.5,-0.34999847,-1.3307927,17.0,111.0,0.18019923812866212,True,REGULAR,USD,2025-10-17
AAPL251017P00275000,2025-02-21 18:17:13+00:00,275.0,31.93,32.5,33.45,-9.07,-22.12195,1.0,53.0,0.16864845031738285,True,REGULAR,USD,2025-10-17
AAPL251017P00280000,2025-01-28 20:48:42+00:00,280.0,43.62,36.15,37.25,0.0,0.0,,9.0,0.16162947753906248,True,REGULAR,USD,2025-10-17
AAPL251017P00290000,2025-02-14 15:43:43+00:00,290.0,46.85,43.7,45.7,0.0,0.0,,20.0,0.15039912109375003,True,REGULAR,USD,2025-10-17
AAPL251017P00305000,2025-02-03 20:56:08+00:00,305.0,57.1,57.4,61.4,-19.950005,-25.89228,2.0,0.0,0.20374331420898437,True,REGULAR,USD,2025-10-17
AAPL251219P00005000,2025-01-17 17:43:25+00:00,5.0,0.01,0.0,0.21,0.0,0.0,2500.0,2516.0,1.76171994140625,False,REGULAR,USD,2025-12-19
AAPL251219P00010000,2024-12-10 14:30:11+00:00,10.0,0.02,0.0,0.02,0.0,0.0,1.0,17.0,1.125004375,False,REGULAR,USD,2025-12-19
AAPL251219P00020000,2024-12-16 05:02:09+00:00,20.0,0.02,0.0,0.04,0.0,0.0,10.0,12.0,0.914063359375,False,REGULAR,USD,2025-12-19
AAPL251219P00030000,2025-02-18 14:40:53+00:00,30.0,0.04,0.0,0.47,0.0,0.0,100.0,101.0,0.991211025390625,False,REGULAR,USD,2025-12-19
AAPL251219P00040000,2025-02-21 18:29:01+00:00,40.0,0.04,0.04,0.05,0.0,0.0,355.0,1469.0,0.710940390625,False,REGULAR,USD,2025-12-19
AAPL251219P00045000,2024-12-13 18:11:03+00:00,45.0,0.09,0.06,0.09,0.0,0.0,10.0,75.0,0.6992217578125001,False,REGULAR,USD,2025-12-19
